id,title,predicted_category,confidence
111441,NBA季後賽》Jalen Brunson帶傷上陣擒溜馬 尼克取得系列賽二連勝,賽事戰報,0.9768
116029,NBA》三節低迷後的王牌關門  Kyrie Irving助獨行俠逆轉老鷹,賽事戰報,0.9768
119687,《2025 NBA Playoffs》灰狼VS.雷霆G1──選擇進攻後的全面崩盤,賽事戰報,0.9768
111506,NBA季後賽》Doncic負傷上陣率小牛逆轉雷霆 Tatum、Brown合攻61分成功踢館騎士,賽事戰報,0.9767
113484,《巴黎奧運》Victor Wembanyama延長賽救駕  法國死裡逃生險勝日本,賽事戰報,0.9767
116389,NBA》DeMar DeRozan關鍵「隱形失誤」  Jamal Murray助金塊險勝國王,賽事戰報,0.9767
119693,《2025 NBA Playoffs》灰狼對雷霆：上下半場判若兩隊，雷霆防守加壓擊退灰狼,賽事戰報,0.9766
111018,NBA季後賽》Lillard點出公鹿與溜馬之戰的關鍵 SGA致勝三分打助雷霆收下系列賽首勝,賽事戰報,0.9765
116214,【公鹿隊賽後分析】生日當天  Giannis Antetokounmpo沒有送自己與公鹿禮物,賽事戰報,0.9765
111212,NBA季後賽》雷霆末節火力全開橫掃鵜鶘 Murray再度的致勝跳投助金塊力退湖人,賽事戰報,0.9764
112236,NBA Finals》換替補試手氣治標不治本 陷入「無限單打地獄」的小牛雙星如何調整？,賽事戰報,0.9764
107932,《綠血烏邦圖》東區雙雄正面交鋒 波士頓重回龍頭寶座 - 塞爾提克vs七六人戰報,賽事戰報,0.9763
111818,2024 NBA季後賽西區決賽 灰狼vs獨行俠 G2 賽後回顧,賽事戰報,0.9763
113503,熱身賽只是試探，王者美國豪取二連勝,賽事戰報,0.9763
116458,【NBA2024-25】LeBron James強攻禁區再越傳奇，湖人賽季三度斬首國王守護分區龍頭,賽事戰報,0.9763
119806,《2025 NBA Playoffs》溜馬對尼克：尼克變陣出擊，KAT 末節爆發助隊逆轉,賽事戰報,0.9763
111088,NBA季後賽》熱火破紀錄三分彈燒毀塞爾提克 SGA展現MVP身手率雷霆二連勝,賽事戰報,0.9762
111868,2024 NBA季後賽東區決賽 塞爾提克vs溜馬 G3 賽後回顧,賽事戰報,0.9762
116253,NBA》灰狼關鍵287秒當機  勇士逆襲復仇成功,賽事戰報,0.9762
119783,《2025 NBA Playoffs》灰狼對雷霆：群狼猛進，攻防兩端全面壓制，成功捍衛主場,賽事戰報,0.9762
111261,NBA季後賽》塞爾提克澆熄熱火老八夢 Doncic飆35分率小牛擊沉快艇,賽事戰報,0.9761
115227,比Bronny更值得期待的新秀！Knecht狂飆35分助湖人加時賽逆轉太陽！,賽事戰報,0.9761
115586,關鍵第四節Thomas挺身而出 籃網擊退公牛收下重要勝利,賽事戰報,0.9761
106163,《2023世界盃》被蒙特內哥羅四塔嚇出一身冷汗！美國「以快制高」能走多遠？,賽事戰報,0.976
110880,NBA》勇士湖人一悲一喜  湖人力退鵜鶘闖季後賽  勇士大比分落敗遭淘汰,賽事戰報,0.976
111177,《NBA Playoffs》尼克76人系列賽Game 4：合理創造不合理，打破隊史紀錄的Jalen Brunson,賽事戰報,0.976
111031,《2024 NBA Playoffs》獨行俠對快艇第一戰：季後賽經驗的差距,賽事戰報,0.9759
111249,《2024 NBA Playoffs》We Believe,賽事戰報,0.9759
111911,NBA季後賽》Karl-Anthony Towns外線回神  灰狼避免橫掃絕處逢生,賽事戰報,0.9759
117380,【NBA2024-25】Stephen Curry三分大雨淋壞公牛，讓Jimmy Butler打造兩套陣容之探析,賽事戰報,0.9759
119502,《2025 NBA Playoffs》第三節一波流帶走比賽，灰狼取得聽牌優勢,賽事戰報,0.9759
109041,【公鹿隊賽後分析】既然要開無雙條了，何不一開始就開？,賽事戰報,0.9758
112265,弱者沒有一絲錯誤的空間－獨行俠塞爾提克第三戰戰報,賽事戰報,0.9758
117822,[NBA戰報]魔術雙星合砍68分 遺憾落敗海嘯勇士,賽事戰報,0.9758
115351,NBA》三分火力放送平紀錄  衛冕軍塞爾提克轟下開幕戰勝利,賽事戰報,0.9757
116559,騎士戰報 - Evan Mobley關鍵三分幫助騎士拿下金塊,賽事戰報,0.9754
117024,NBA》勇士狂輸塞爾提克40分 寫近40年主場最慘紀錄,賽事戰報,0.9754
119856,《2025 NBA Playoffs》溜馬對尼克：哈利創紀錄，率隊取得聽牌優勢,賽事戰報,0.9754
111507,【豬籠草上飛】騎士vs塞爾提克G3&G4：騎士團損兵折將，雙探花快意復仇,賽事戰報,0.9753
108301,雷霆工事中#5－幫助球隊逃出0:30史詩大逆襲的Jalen Williams,賽事戰報,0.9752
119728,《2025 NBA Playoffs》溜馬對尼克：不放棄直至最後一秒，溜馬逆轉尼克拿下開門紅,賽事戰報,0.9752
110777,NBA》鵜鶘三分雨搶勝  太陽命懸一線  西區排名激戰最終日,賽事戰報,0.9751
109289,摸到球隊新高度 灰狼正要起飛的未來,球隊分析,0.975
110961,【春少說球】非季後賽單季對戰6敗，國王被鵜鶘爸爸掃出局,賽事戰報,0.975
111423,NBA季後賽》Jaylen Brown攻32分助塞爾提克力克騎士 SGA繳準大三元率雷霆輕取小牛,賽事戰報,0.975
111543,黃衫軍魔力持續發酵！淺談溜馬尼克G4,賽事戰報,0.975
116661,《綠軍戰報》：對症下藥，背靠背在下半場綠燈直行,賽事戰報,0.975
116797,馬拉松的起點——騎士與雷霆的「年度之戰」,賽事戰報,0.975
119417,《2025 NBA Playoffs》勇士兵敗如山倒，灰狼全員皆兵捍衛主場追平大比分,賽事戰報,0.975
110040,【公鹿隊賽後分析】絕地大反攻，只要我們願意還是可以做好防守,賽事戰報,0.9749
116819,《2024-25 芝加哥公牛例行賽戰報》G36 公牛三主力發威逆轉雙殺馬刺,賽事戰報,0.9749
107767,《2023-24 RegBulls》Game05：末節凍七七但凍小牛未條,賽事戰報,0.9748
111332,西冠前哨戰：不再能穩紮穩打，衛冕軍金塊需要奇蹟,賽事戰報,0.9748
116426,NBA》魔術再損Jalen Suggs  小將展韌性仍不敵雷霆,賽事戰報,0.9748
107901,《2023-24 RegBulls》Game10：公牛 Ayo 讓活塞阿唷喂呀,賽事戰報,0.9747
108905,【公鹿隊賽後分析】不要再說悲情英雄了，這樣的內容輸球很正常,賽事戰報,0.9747
109057,【公鹿隊賽後分析】屬於密爾瓦基的一晚，DAME TIME降臨,賽事戰報,0.9747
110451,NBA》克服最多19分落後！Anthony Davis寫生涯最長時間助湖人延長賽力退公鹿,賽事戰報,0.9747
117855,魚幫水，水幫魚，脫胎換骨的克里夫蘭騎士,賽事戰報,0.9747
107672,《2023-24 RegBulls》Game04：找到套繩末節拴住溜馬,賽事戰報,0.9746
111185,NBA》Devin Booker飆分無用  Anthony Edwards下半場發威助灰狼橫掃太陽,賽事戰報,0.9746
116376,未必能解放Curry 卻是拯救Podziemski的重要一筆？三個問題看Dennis Schröder交易案,球隊分析,0.9745
107936,《2023-24 RegBulls》Game11：陌鹿相逢撞飛公牛,賽事戰報,0.9745
111192,久違的3-1聽牌，淺談溜馬公鹿G4,賽事戰報,0.9744
119483,背水一戰扳回一城 波士頓塞爾提克 vs 紐約尼克 Game3 賽後分析,賽事戰報,0.9744
109488,金州勇士-介於衝和不衝之間的灰色地帶,球隊分析,0.9743
110047,溜馬板凳大發威  Luka Doncic大三元成空響,賽事戰報,0.9743
119726,《2025 NBA 季後賽》尼克溜馬東區決賽第一戰：無愧世仇死敵充滿魔法奇蹟的首戰,賽事戰報,0.9742
111681,NBA季後賽》灰狼大逆轉粉碎金塊闖西區冠軍戰 溜馬以破紀錄命中率轟垮尼克,賽事戰報,0.9741
116938,《Ja Morant的進攻與Victor Wembanyama的防守》-灰熊Vs馬刺,賽事戰報,0.9741
117780,【NBA2024-25】Luka Doncic會前東家取大三元，湖人雙星末尾主宰帶走獨行俠的不容忽視,賽事戰報,0.974
110928,完美限制Embiid 跳投卻失靈 熱火仍有望複製上季成功經驗？,賽事戰報,0.9737
111028,攻守失序，Haliburton與溜馬的季後賽首敗,賽事戰報,0.9737
117078,【公鹿隊賽後分析】Damian Lillard半場前1.1秒連得六分  公鹿下半場血洗熱火,賽事戰報,0.9737
116474,NBA》Jamal Murray續命、Nikola Jokic收官  金塊逆轉鵜鶘,賽事戰報,0.9736
104696,尋找寶藏的大好機會—勇士對國王夏季聯賽簡評,賽事戰報,0.9735
111104,《奧蘭多戰報》首輪Game 3：一顆籃板有四分的價值,賽事戰報,0.9735
114668,馬刺休季操盤評級...... 還是制服組評級？,球隊分析,0.9734
112318,NBA Finals》Doncic與Irving聯手砍50分 獨行俠痛宰塞爾提克扳回一城,賽事戰報,0.9734
111253,不讓KI孤單覺得冷的暖男Luka，牛艇G5賽後分析─查理聊小牛ep14,賽事戰報,0.9733
119551,《2025 NBA Playoffs》Randle全場29分領軍贏球，灰狼率先晉級西決,賽事戰報,0.9733
116231,Tatum末節主宰比賽 塞爾提克本季橫掃公鹿,賽事戰報,0.9732
117828,永無止境的禁賽風險──灰狼VS.湖人賽後簡談,賽事戰報,0.9732
119535,【NBA24-25:季後賽】當家球星說話的不同結局，溜馬淘汰騎士.雷霆推倒金塊聽牌,賽事戰報,0.9732
108688,Luka Dončić飆50分14助攻  聖誕大戰小牛力退太陽,賽事戰報,0.973
113772,《2024巴黎奧運》美國男籃五連霸：亂拳終究不敵老師傅！未來或許屬於Wembanyama 但未必屬於法國,賽事戰報,0.9729
107706,《綠血烏邦圖》波士頓塞爾提克 vs 布魯克林籃網 - 戰報,賽事戰報,0.9728
115868,NBA》Mitchell休兵無礙  騎士開季15連勝追平史上次佳,賽事戰報,0.9728
109980,團隊爆發的主場勝利-獨行俠vs塞爾提克 賽後分析,賽事戰報,0.9727
110966,《2024 NBA 季後賽分析》邁阿密熱火——奇蹟之所以是奇蹟，就是因為出現機會極低,賽事戰報,0.9727
119181,《2025 NBA Playoffs》溜馬晉級，公鹿休賽季前途茫茫,賽事戰報,0.9727
118214,魔術的防守考驗，騎士如何破解？16連勝止步的關鍵剖析,賽事戰報,0.9726
108613,【2023-24 NBA賽季隨筆】功勳籃球、沒落的王朝、和過時的決策者,賽事戰報,0.9725
106536,《2023-24開季分析》奧蘭多魔術——初露鋒芒，尋求再次進化,球隊分析,0.9724
115513,籃網奮戰到底 遺憾不敵強權金塊,賽事戰報,0.9724
115984,《2024-25 芝加哥公牛例行賽戰報》G16 變陣公鹿對公牛成功復仇,賽事戰報,0.9724
109215,【公鹿隊賽後分析】關鍵時刻大爆發，勝利是屬於團隊的,賽事戰報,0.9723
119770,NBA》被例行賽掩蓋的弱點 火箭該進行休賽季改組嗎？,球隊分析,0.9721
118254,《亞洲盃資格賽外卡賽》鋒衛擋拆主導、機動型四號位 記取前車之鑑的中華隊延續勝利方程式,賽事戰報,0.9721
108888,《2023-24 RegBulls》Game27：一傷再傷熱火士官長再見一擊,賽事戰報,0.972
113559,《2024巴黎奧運》場場先發變陣、人人皆可能遭DNP 「滾動式人員輪替」將成美國隊調度新常態？,賽事戰報,0.972
111234,NBA》Doc Rivers「雜草魂」再現  殘陣公鹿主場拒絕淘汰,賽事戰報,0.9719
111458,【2024夏日補強計畫】王朝過後的抉擇時刻 - 金州勇士,球隊分析,0.9718
111232,《奧蘭多戰報》首輪Game 5：錯失關鍵球的背後，是屢次投丟的罰球,賽事戰報,0.9718
116390,《2024-25 芝加哥公牛例行賽戰報》G26 上場的是黃蜂的 67 號,賽事戰報,0.9716
119924,《2025 NBA Playoffs》溜馬對尼克：相隔 25 年，溜馬再次淘汰尼克晉級總冠軍賽,賽事戰報,0.9716
108470,【2023-24 NBA賽季隨筆】破繭而出的魔術，能否衝擊睽違四年的季後賽？,球隊分析,0.9715
119293,《2025 NBA Playoffs》勇士對火箭：Hield 跳出，勇士擊落火箭晉級次輪,賽事戰報,0.9715
107292,《2023-24開季分析》聖安東尼奧馬刺——充滿希望的Wemby元年,球隊分析,0.9714
109176,岌岌可危的情況 老鷹要如何挽救Trae Young的時代？,球隊分析,0.9714
110509,NBA》熱火狂勝拓荒者60分！拓荒者寫下多項難堪紀錄,賽事戰報,0.9714
118941,NBA》雙拳難敵四手！Paolo Banchero砍下36分，魔術仍苦吞首敗,賽事戰報,0.9714
108529,勇士新輪替解密！Wiggins為何去板凳？Green被禁賽怎麼辦？,球隊分析,0.9713
111048,《 NBA 2023-24 季後賽》尼克與 76 人第二戰：命運的「彈」判,賽事戰報,0.9713
116178,給予年輕人的震撼教育-太陽對馬刺賽後簡評,賽事戰報,0.9713
117975,湖人隊的魔術數字，剩餘賽程的季後賽卡位戰,球隊分析,0.9712
117389,《2024-25 芝加哥公牛例行賽戰報》G53 有著 Butler 的勇士模樣,賽事戰報,0.9712
110974,《奧蘭多戰報》首輪Game 1：季後賽學費請查收,賽事戰報,0.9711
118057,拓荒者下半場逆襲無效，勇士小將火力全開拿下5連勝,賽事戰報,0.9711
107755,從上季亞軍到一度落居東區爐主 熱火恐難複製老八傳奇的五大原因,球隊分析,0.971
109519,NBA勇士Curry寫史上紀錄率隊贏球 K湯決勝期遭冷凍表明難以接受,賽事戰報,0.971
118788,【NBA24-25:附加賽】灰熊勇士捉對前瞻，進攻大戰之外的罰球定生死,賽事戰報,0.971
119065,《2025 NBA Playoffs》尼克活塞系列戰：局勢瞬間逆轉，活塞陷入絕境,賽事戰報,0.971
116542,《綠軍戰報》：聖誕主場慘遭76人襲擊，本季的首次連敗,賽事戰報,0.9706
108295,《2023-24 RegBulls》Game16：犯上加罰遭雷霆雙殺,賽事戰報,0.9705
112188,NBA Finals》Jrue Holiday展現冠軍經驗  塞爾提克強勢阻擋獨行俠再奪勝,賽事戰報,0.9705
109559,球隊文化救援失敗？ 不該活在過去的熱火,球隊分析,0.9703
111601,【豬籠草上飛】騎士vs塞爾提克G5：綠衫軍順利收關，再戰東區決賽,賽事戰報,0.9703
111387,《金塊灰狼系列賽》淪陷的高原主場！金塊 G2 該如何反擊？,賽事戰報,0.9701
116514,《2024-25 芝加哥公牛例行賽戰報》G29 超級大三元塞爾提克復仇公牛,賽事戰報,0.9701
107758,【2023-24 NBA賽季隨筆】火熱開季將是日常還是曇花一現？勇士仍須解決的難題,球隊分析,0.97
107866,【小火慢燉】從建立體系到體系球員：熱火可以帶給快艇的啟發,球隊分析,0.97
118007,Curry達成生涯兩萬五千分里程碑，Green關鍵三分帶走勝利,賽事戰報,0.97
108969,【公鹿隊賽後分析】雙拳難敵四手，無法串聯球隊僅有死路一條,賽事戰報,0.9699
109983,投入季後賽競爭，奧蘭多魔術下半季展望,球隊分析,0.9698
107518,《2023-24 RegBulls》Game01：天打雷霆射家牛,賽事戰報,0.9698
111462,【豬籠草上飛】騎士vs塞爾提克G2：騎士團將士用命，綠衫軍踉蹌掉坑,賽事戰報,0.9698
115375,騎士實驗室進行中，暴龍青澀吞下首敗,賽事戰報,0.9697
108589,《完美劇本！》-禁賽過後灰熊少主Ja Morant的英雄回歸,賽事戰報,0.9696
113206,【豬籠草上飛】2K25公牛夏聯戰報(4)：DJ Steward一路狂飆，老鷹苦吞四連敗,賽事戰報,0.9696
116049,NBA》KD、Beal歸隊三巨頭合體  太陽輕取湖人,賽事戰報,0.9696
109340,《2023-24 RegBulls》Game46：羅素與六成三分湖人射垮出征公牛,賽事戰報,0.9695
107406,《2023-24開季分析》金州勇士——幫CP3拿下一座冠軍,球隊分析,0.9694
111097,《雷霆鵜鶘系列賽》兵敗奧克拉荷馬，Zion Williamson We need you,賽事戰報,0.9694
113548,《2024巴黎奧運》重返德意志榮光！德國籃球奧運小組賽回顧,賽事戰報,0.9694
109032,從眾人推崇到聲勢下跌 Darvin Ham與湖人的交叉路口,球隊分析,0.9693
108396,《NBA季中錦標賽》反現代潮流的贏球？洛杉磯湖人成功奪冠！,賽事戰報,0.9692
111651,NBA季後賽》Luka Doncic飆大三元領軍逆轉雷霆 獨行俠闖進西區冠軍賽,賽事戰報,0.9692
111897,NBA季後賽》一波攻守定生死  塞爾提克再度逆轉  橫掃溜馬重返總冠軍賽,賽事戰報,0.9691
111220,《 NBA 2023-24 季後賽》尼克與 76 人第四戰：來自北國的削鉛筆機,賽事戰報,0.969
111417,【豬籠草上飛】騎士vs塞爾提克G1：蜘蛛人孤軍奮戰，綠衫軍輕騎過關,賽事戰報,0.969
118939,《2025 NBA Playoffs》球星依舊是季後賽的關鍵，Curry突破封鎖帶隊搶下G1,賽事戰報,0.969
111186,《2024 NBA季後賽》紀錄和勝利我全都要-紐約之王Jalen Brunson,賽事戰報,0.9688
112229,錯位狩獵 Tatum與Doncic不同的團隊領導理念 塞爾提克總冠軍戰 Game2分析,賽事戰報,0.9688
111790,NBA季後賽》Jaylen Brown領軍強攻  塞爾提克東區冠軍賽二連勝,賽事戰報,0.9687
116404,NBA Cup 決賽戰報：Damian Lillard 第一個冠軍！,賽事戰報,0.9687
108650,「無Dray勇」五連勝之後——改變的希望與待解隱憂,球隊分析,0.9686
111086,【豬籠草上飛】熱火vs塞爾提克G2：用你的魔法打敗你，最強老八再創奇蹟,賽事戰報,0.9686
111418,不能邊喝咖啡邊看的牛雷系列賽後勢走向分析-查理聊小牛ep16,賽事戰報,0.9686
115758,【公鹿隊週報2】看來有望挑戰連續兩年高速炒掉總教練的紀錄,賽事戰報,0.9685
107334,《2023-23開季分析》紐約尼克 — 自若泰然，不變應萬變,球隊分析,0.9684
119028,《2025 NBA Playoffs》熱騎大戰R1G2—革命尚未成功，熱火仍需努力,賽事戰報,0.9684
119090,【NBA24-25:季後賽】Aaron Gordon一灌助金塊取勝，燃燒先發的攻防困境仍未解渴,賽事戰報,0.9684
109028,《籃網特寫》比起交易救進攻，防守端的崩盤才是最該被重視的,球隊分析,0.9682
108642,《2023-24 RegBulls》Game24：牛鹿三逢公牛連勝中止,賽事戰報,0.9681
109366,再度兵敗關鍵時刻 勇士需讓球賽更穩定、更簡單,賽事戰報,0.9681
112375,NBA Finals》半場拉開優勢  塞爾提克輕取獨行俠奪2024總冠軍  Jaylen Brown獲選總冠軍賽MVP,賽事戰報,0.968
114903,《2024-25 NBA開季分析》奧蘭多魔術—汲取經驗，穩步向前,球隊分析,0.9679
117373,【24-25 NBA賽季隨筆】瘋狂交易市場仍不失分寸，低調的活塞值得更多好評,球隊分析,0.9679
111182,《2024 NBA季後賽》深陷苦戰仍不言棄 年邁公鹿遭年輕溜馬聽牌,賽事戰報,0.9679
